KO,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K00248,113.1880468,10.21204601,1.270763241,8.036151568,9.27E-16,1.75E-14
K00249,143.7125199,8.575880214,1.099649168,7.798742054,6.25E-15,9.68E-14
K00278,209.2238982,10.61727065,1.227248412,8.651280827,5.09E-18,1.61E-16
K00282,137.6367476,5.604536215,0.848290921,6.606856299,3.93E-11,3.06E-10
K00283,138.1775195,5.902362376,0.889537456,6.635316291,3.24E-11,2.56E-10
K00290,187.868492,10.27388589,1.244029573,8.25855439,1.47E-16,3.28E-15
K00297,204.3879482,9.619440637,1.195199469,8.04839768,8.39E-16,1.62E-14
K00330,150.7437351,8.90473547,1.430539328,6.224740065,4.82E-10,3.00E-09
K00331,140.7587094,9.913194077,1.406274964,7.049257313,1.80E-12,1.86E-11
K00334,64.40470386,7.818940666,1.3340062,5.861247622,4.59E-09,2.41E-08
K00335,56.43877859,8.902176275,1.315120755,6.769094201,1.30E-11,1.09E-10
K00337,149.3785047,9.877360096,1.436906608,6.87404459,6.24E-12,5.66E-11
K00338,112.6895195,9.606215388,1.61371854,5.952844409,2.64E-09,1.45E-08
K00340,151.5305515,9.747767902,1.438021401,6.778597242,1.21E-11,1.04E-10
K00341,143.1310514,8.958512507,1.432534479,6.253610393,4.01E-10,2.54E-09
K00343,150.225399,9.945848147,1.440625496,6.903840157,5.06E-12,4.72E-11
K00346,132.7411815,9.680657881,1.437936708,6.732325439,1.67E-11,1.37E-10
K00347,134.6954919,9.747599603,1.446066444,6.740768825,1.58E-11,1.30E-10
K00348,138.7732035,9.858334247,1.44484822,6.823093328,8.91E-12,7.82E-11
K00349,140.3774577,9.840749329,1.436278708,6.851559711,7.30E-12,6.55E-11
K00350,139.5596756,9.768774878,1.438464443,6.79111321,1.11E-11,9.58E-11
K00351,133.0286798,9.809244899,1.410719609,6.953362549,3.57E-12,3.47E-11
K00375,64.48326087,5.385118103,0.91538268,5.882914566,4.03E-09,2.14E-08
K00390,53.58139858,5.634317951,0.951723576,5.920120182,3.22E-09,1.73E-08
K00459,196.1980004,6.107345045,0.771411116,7.917107907,2.43E-15,4.18E-14
K00547,58.04848508,-2.548183764,0.929285252,-2.742089965,0.006104962,0.011004005
K00548,229.4109963,10.65915279,1.20049554,8.878960755,6.75E-19,2.46E-17
K00571,312.7001943,2.33694429,0.849436968,2.751168572,0.005938308,0.010741505
K00595,57.08778234,8.255793486,1.263129799,6.535981885,6.32E-11,4.72E-10
K00605,163.0617429,6.347309641,0.788750726,8.047294834,8.46E-16,1.62E-14
K00606,200.0657462,6.577325586,0.717868133,9.162303333,5.08E-20,2.41E-18
K00610,181.6665187,10.18058288,1.208425482,8.424667495,3.62E-17,9.30E-16
K00615,506.9505973,3.693232346,0.91474262,4.037455198,5.40E-05,0.000143623
K00616,62.82577443,5.714459349,0.939721159,6.081015944,1.19E-09,7.01E-09
K00620,130.9239893,2.449373157,0.965994799,2.53559663,0.011225595,0.019249259
K00626,172.6124871,2.579075838,0.55642297,4.635099517,3.57E-06,1.17E-05
K00627,71.58886886,-2.894117361,0.671145895,-4.312203026,1.62E-05,4.71E-05
K00639,78.4906501,5.119681285,0.743138333,6.88927089,5.61E-12,5.11E-11
K00641,97.82923177,6.442202329,1.048315575,6.145289152,7.98E-10,4.77E-09
K00645,255.2872532,3.597860068,0.718475782,5.007628866,5.51E-07,2.13E-06
K00651,167.573589,3.34424548,0.784471141,4.263057372,2.02E-05,5.81E-05
K00652,154.751758,6.1429412,1.141054097,5.383567016,7.30E-08,3.24E-07
K00662,62.47701148,9.685706889,1.239085521,7.816818717,5.42E-15,8.55E-14
K00677,294.5701898,10.87449695,1.507166627,7.215192237,5.39E-13,6.07E-12
K00682,125.7764099,9.889524862,1.479528734,6.684239806,2.32E-11,1.86E-10
K00683,139.513269,9.885274372,1.649750283,5.991982227,2.07E-09,1.16E-08
K00684,54.82362715,8.084810437,1.228781846,6.579532781,4.72E-11,3.61E-10
K00691,94.61727835,-2.032486668,0.611160877,-3.325616451,0.000882232,0.001841024
K00702,101.0356347,10.00569297,1.20240289,8.321414605,8.69E-17,2.05E-15
K00705,369.5548853,11.75264473,1.204568614,9.756725021,1.73E-22,1.18E-20
K00721,169.0516151,10.15108377,1.229759438,8.254528045,1.53E-16,3.36E-15
K00748,164.1193412,9.983929672,1.432902384,6.967627231,3.22E-12,3.16E-11
K00757,190.7497652,10.23394174,1.222230489,8.373168427,5.61E-17,1.38E-15
K00765,201.7761647,7.730209851,0.678461278,11.39373772,4.49E-30,5.74E-28
K00766,140.9176479,7.172031443,0.759345576,9.445016437,3.55E-21,1.96E-19
K00767,205.1079065,8.737128184,1.031731053,8.468416417,2.49E-17,6.65E-16
K00768,100.7203857,9.687339554,1.225329296,7.905907077,2.66E-15,4.55E-14
K00782,61.82651451,-2.443104998,0.729706104,-3.348067096,0.000813773,0.001708631
K00788,211.6875413,6.101763555,0.486725037,12.53636672,4.72E-36,8.39E-34
K00793,238.2961539,3.343832851,0.570003559,5.866336792,4.46E-09,2.35E-08
K00794,240.0912953,3.721320438,0.571368023,6.513000879,7.37E-11,5.47E-10
K00796,231.2759748,5.891881997,0.441626777,13.34131512,1.33E-40,3.40E-38
K00797,63.25089418,9.077504368,1.482541528,6.122934295,9.19E-10,5.45E-09
K00798,205.5749898,3.082143071,1.000702641,3.079978952,0.002070152,0.00406669
K00817,213.0991291,8.452175771,0.871613411,9.69716122,3.10E-22,2.08E-20
K00821,124.7150026,2.546179393,0.980488059,2.596848956,0.009408329,0.016408382
K00833,155.0625962,9.066304095,1.267777984,7.151334231,8.59E-13,9.32E-12
