KO,s211004_MEGANKENNEDYHF10_SORTED,s211004_MEGANKENNEDYHF11_SORTED,s211004_MEGANKENNEDYHF12_SORTED,s211004_MEGANKENNEDYHF13_SORTED,s211004_MEGANKENNEDYHF14_SORTED,s211004_MEGANKENNEDYHF15_SORTED,s211004_MEGANKENNEDYHF16_SORTED,s211004_MEGANKENNEDYHF17_SORTED,s211004_MEGANKENNEDYHF189_SORTED,s211004_MEGANKENNEDYHF18_SORTED,s211004_MEGANKENNEDYHF19_SORTED,s211004_MEGANKENNEDYHF1_SORTED,s211004_MEGANKENNEDYHF20_SORTED,s211004_MEGANKENNEDYHF21_SORTED,s211004_MEGANKENNEDYHF22_SORTED,s211004_MEGANKENNEDYHF23_SORTED,s211004_MEGANKENNEDYHF24_SORTED,s211004_MEGANKENNEDYHF2_SORTED,s211004_MEGANKENNEDYHF3_SORTED,s211004_MEGANKENNEDYHF4_SORTED,s211004_MEGANKENNEDYHF5_SORTED,s211004_MEGANKENNEDYHF6_SORTED,s211004_MEGANKENNEDYHF7_SORTED,s211004_MEGANKENNEDYHF8_SORTED,s230228_MEGAN_HF1125_SORTED,s230228_MEGAN_HF1129_SORTED,s230228_MEGAN_HF1210_SORTED,s230228_MEGAN_HF1213_SORTED,s230228_MEGAN_HF1258_SORTED,s230228_MEGAN_HF1379_SORTED,s230228_MEGAN_HF1382_SORTED,s230228_MEGAN_HF151_SORTED,s230228_MEGAN_HF181_SORTED,s230228_MEGAN_HF187_SORTED,s230228_MEGAN_HF217_SORTED,s230228_MEGAN_HF223_SORTED,s230228_MEGAN_HF3022_SORTED,s230228_MEGAN_HF3060_SORTED,s230228_MEGAN_HF453_SORTED,s230228_MEGAN_HF459_SORTED,s230228_MEGAN_HF497_SORTED,s230228_MEGAN_HF499_SORTED,s230228_MEGAN_HF515_SORTED,s230228_MEGAN_HF561_SORTED,s230228_MEGAN_HF563_SORTED,s230228_MEGAN_HF596_SORTED,s230228_MEGAN_HF597_SORTED,s230228_MEGAN_HF73_SORTED,s230228_MEGAN_HF79_SORTED,s230228_MEGAN_HF97_SORTED
K08156,4.950207201,150.0936574,131.4899672,108.1245429,92.25653439,107.237047,153.3419291,144.60653,0,202.2578405,103.7723302,107.4407586,42.40966025,69.11134818,75.50287117,60.35890415,136.1312814,149.9863906,91.68164895,182.9628973,80.22309099,134.7456864,177.1723085,145.3051595,70.17943409,52.76241256,0,0,0,211.8810642,7.556881464,0,97.6070008,0,72.86834143,0,95.48428057,1.201272872,42.16507657,85.64354149,0,0.329355609,0,0,58.38156094,0,80.63813084,0,0,0
K08159,1.408958112,30.22752477,36.48744073,19.63349082,18.1497435,17.69676142,34.290332,29.45388236,25.56962025,40.38834253,8.105881716,27.57179695,2.298839907,6.66742085,4.867650188,5.290369901,9.635140053,29.04323589,26.30247093,37.15977667,14.67955253,22.28319691,31.06270276,24.95678969,32.02117079,5.126199734,0,0,0,46.35508769,0,89.61940928,0,9.416033755,0,0,12.2289548,0,2.223332986,37.97624274,0,53.63966245,0.506329114,13.07341772,23.73625269,0,26.14723401,0,0,0
K08161,0.373662551,29.04628493,29.40663269,43.83603437,49.63829497,25.05415042,11.2558114,42.81669151,1072.06744,41.54900495,80.57028717,32.10171022,55.43893698,72.80171556,56.32148358,92.98925018,113.1043338,31.59455318,19.36230907,24.55002416,40.52544721,39.20504056,17.75652734,14.71302093,42.21898983,140.717175,0,553.3651045,504.7271968,28.94935947,1032.593574,621.727487,37.69607843,551.1406987,10.83643791,171.5598653,88.10220078,82.56403498,86.4081538,167.5229661,920.8460727,0.516534006,413.3115257,877.9360801,125.2661302,1084.960366,107.7465843,0.249174917,985.9026557,185.9128927
K08167,0,0.845360825,0,0.33906071,0,0.169530355,0.135166094,0,0,0,0.14604811,0.079610538,0,0,0,0,0,0.33906071,0.169530355,0.102520046,0.756586483,0.168957617,0,0.101947308,0,0,0,0,0,0,0,0,1.468499427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K08168,0.303657695,35.82332643,42.14354727,17.31124914,18.40303658,3.222912353,27.40165631,42.43547274,0,18.89233954,0.861283644,13.90614217,0,0,1.069703244,1.897860594,4.180814355,18.29192547,5.910282954,38.2394755,18.4899931,24.12215321,27.42028986,38.79710145,0,17.33678399,0,0,0,0.339544513,7.097308489,0,109.4554865,0,36.78951001,0,1.282953761,0.035196687,15.82056591,7.890269151,0.207729469,0.329192547,0,0,6.815044859,0,0.2084196,0.2084196,0,0
K08169,1.5326692,22.26755077,22.42257846,32.158167,42.67702902,50.12235595,29.9616068,26.81358116,570.8550043,63.80312246,104.1593151,29.67599648,64.23845178,65.10556955,60.61763309,69.08799696,114.1531709,32.53761211,13.77475726,34.84330323,14.69606347,22.93221922,24.44724076,23.36372859,34.16020654,46.70950139,0,271.9672365,0,17.46129228,494.505695,273.4067488,0.091776799,277.2599627,51.18649046,102.3181505,7.003031647,41.92629546,30.42443274,34.58686629,423.9707977,0,0,436.9344729,5.981387378,476.381528,11.99395909,0,468.8839031,65.47539848
K08170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.20376016,3.732733163,0,0,0,0.136396791,0,0,0
K08172,0,0,0,0.645598194,0,0.610233258,0.25131678,0.445447705,24.4248062,2.805116629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3627907,0,8.786821705,0,0,0,0,0,0,0,82.27578001,2.44854673,13.9744186,0,0,0,13.39051919,0,1.925507901
K08174,0.18875502,2.359690695,2.989241076,12.18064178,3.205371774,7.320790308,5.983859979,7.57968649,0,15.66018334,1.915153543,22.13614229,0.88047138,0.994949495,1.335016835,2.572525795,0.404040404,7.211207431,18.67543372,2.847911103,17.82772827,3.718523158,2.118541367,3.572660978,12.48937977,5.952748275,0,0,0,1.6109632,0,0,8.561899535,0,13.88680728,0,5.493095853,0,4.492742688,9.697303226,0,0,0,0,2.431407058,0,8.901524507,0,0,0
K08177,2.204593234,22.23431007,32.64358583,29.27595159,25.61224583,39.22577346,24.75669882,28.06480058,103.9805652,75.2132293,45.99986382,30.90842773,28.62447056,96.76857235,87.58703501,74.10996972,35.23285817,20.48087058,27.85626647,25.73730286,62.49096975,26.89972003,16.41669301,22.22741138,29.57127743,70.557327,0,0,0,28.63651456,0,0,60.14580149,60.23634882,62.99528409,59.05611784,78.57871917,9.751801366,52.5665002,18.20343277,0.239113222,25.43705463,2.253365004,0,20.64768422,0,24.98962374,11.56057007,0,54.54168965
K08191,7.179105142,187.1656175,137.5714102,109.015205,105.6135948,120.2797333,138.767264,103.6457604,0,171.7095991,124.3489764,104.3377122,53.21429641,88.56666716,58.86076163,49.19404736,179.3935017,145.2340581,83.1825346,177.2577142,77.03134003,127.2769602,186.9990226,112.1492047,108.6944799,21.62478721,0,0,0,241.850115,0,0,0,0,0,0,79.8224225,0,24.04823165,136.7879053,0,0,0,0,68.3857732,0,133.2520442,0,0,0
K08194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.925186056,0,0,0,52.02741872,0,0,0,0,0,0,2.057579318,274.8080689,0.878574226,0,0,0,0,0,3.160987074,0,0,0,0,0
K08196,0,0,0,0,0,0,0,0,53.77454171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.374095,0,17.62450466,0,0,0,0,0,0,0,49.04402516,0.632424878,13.4566906,0,0,0,0,0,0
K08217,7.288552655,222.2014829,231.2290627,299.6806897,212.3523449,245.764128,254.1597433,222.3294488,296.6084849,520.2790935,272.1719203,373.4930753,103.4369461,293.6588254,379.5612407,340.1394886,257.3646133,204.5996566,327.179217,214.1562991,421.1234911,217.6440333,199.2753749,242.026013,219.3656773,270.1159503,0,0.25229741,601.1419303,93.97308901,8.900359527,0,388.2287329,129.3541101,354.3839845,394.1244895,319.5926418,41.02079042,241.9895066,262.6383907,0.465131756,29.78403546,514.3883367,25.22351196,240.2316493,22.64351051,143.5171536,10.39541562,0.260120586,255.3350081
K08218,14.35663483,333.1146699,252.3440732,218.8646563,256.8308866,287.3722875,338.3355998,242.4553251,30.55679693,458.6826378,289.9108127,222.70994,131.1483555,161.8017363,165.6514357,126.7577014,294.7014681,325.9160732,212.4477358,323.0396566,150.8420641,275.2331117,350.6404929,274.2838798,192.445106,61.59262715,0,0,0,258.3447252,0,136.1605393,0,11.72603851,42.55707763,0,117.5348319,0.243744956,62.7876846,234.7258446,0,91.34052324,0.472351795,20.53270666,121.7140115,0,222.3262397,0,0,0
K08219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25356843,4.092359362,0,0,0,50.57094878,0,0,0,0,0,0,1.9697733,246.6137699,1.287153652,0,0,0,0,0,4.737195634,0,0,0,0,0
K08221,0,0.248530647,0,0,0,0.237615449,0,0,0,0,1.792611251,1.158690176,1.151973132,12.33165407,16.6868178,13.34760705,7.460117548,0,0,0,0,0.267842149,0,0,0.678421495,5.053736356,0,0,0,0,0,0,0,0,0,0,0,0,6.598656591,0,0,0,0,0,1.013434089,0,0,0,0,0
K08222,1.982371795,26.62888149,7.142720739,12.41242349,9.105739076,14.24228446,18.80087434,7.992547144,0,43.62754115,55.68808088,18.50645957,20.71783131,59.0411029,50.70209712,39.95771572,74.04186255,8.826559011,5.61375886,11.31793242,9.809604258,11.9931601,11.35056612,9.081828275,5.27515118,4.400544339,0,0,0,0,0,0,2.7918676,0,1.251502699,0,4.008503401,0,7.275358884,5.423808042,0,0,0,0,0,0,3.8624449,0,0,0
K08223,6.710806372,183.9283271,173.7373023,128.32873,146.1138642,171.7756883,210.4036143,148.0426034,16.26541555,265.3621825,168.9722535,147.3015309,75.95374784,107.2349121,98.4890003,76.7198568,174.7400082,199.8137728,138.5951274,201.471266,103.4327485,169.2261667,199.6764423,169.3118391,157.4127712,26.79024376,0,0,0,126.5721165,0.370927318,82.91689008,0.355777224,7.016979446,0.879240578,0,47.02858353,0,44.39199986,172.6411271,0,74.10420291,2.788283341,16.21484677,119.2292982,0,199.9429844,9.065309584,0,3.017811705
K08224,0,1.510204082,0.871598639,6.175170068,3.645552902,11.36290816,2.772108844,0.461734694,0,6.555618725,14.32823129,7.642857143,5.132653061,7.392857143,8.316326531,4.06207483,6.343537415,2.204931973,4.532312925,3.796768707,0.800170068,2.383503401,2.746598639,3.171768707,1.924319728,1.392006803,0,0,0,0,0,0,0,0,0.311661507,0,0,0,2.483843537,1.283163265,0,95.3148214,4.823479381,0,0,0,0,14.43575012,0,5.536638616
K08225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.363636364,0,0,0,0,0,0,0,0,0,0,0,0,5.440909091,0,0,0,0,0,0
K08227,0,1.939463602,0.785440613,0.452873563,0.369348659,0.157854406,0.639846743,0.819157088,0,0.699616858,0.807662835,0,0.942528736,0.348659004,0.245210728,0.675095785,0.113409962,0.058237548,0.226819923,0.275862069,0.609195402,1.640613027,0,0,0,0.231417625,0,0,0,0,0,0,0,0,0,0,0,0,1.178544061,4.409195402,0,0,0,0,0,0,0,0,0,0
K08234,0.551181102,21.80370878,11.16013248,35.68874089,21.21292236,15.16233367,29.75767564,18.53854497,664.218336,36.97428548,60.58832436,41.5525735,38.1796458,71.63013004,74.60723532,91.02426255,74.77860999,17.89045913,25.83014244,14.11972998,39.10998197,14.14595732,23.11910798,28.18011161,10.31142696,38.41561565,0,288.7175573,634.037037,25.91682415,481.4253171,336.4416164,34.79282615,297.8459755,20.07042059,97.81385756,55.51226841,48.8544409,26.13400202,161.4211583,467.0152672,34.41840278,552.4021164,447.5300573,55.28872281,490.3089924,72.74796707,0,411.0152672,217.2486772
K08253,0.815342838,39.13170401,32.10862186,12.79361847,19.5736592,1.205023761,22.38696538,34.76035302,0,20.05363204,0.955872369,12.6951799,0,0.100475221,0.601493551,1.423625255,1.569585879,13.71826205,5.899524779,35.27970129,16.45824847,26.46028513,25.69314325,38.16836388,0,14.54814815,0,0,0,0.406734007,6.104377104,0,95.9137814,0,25.66530889,0,1.275420875,0.609427609,17.19191919,9.297643098,0.202020202,0,0,0,6.983164983,0,0,0.803801765,0,0
K08255,0,0,0,0,0,0.22122571,0.331838565,0,0,0.661434978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.40302186,3.213102116,0,0.040540541,0,0,10.51718984,0,2.876681614
K08256,0.353403141,51.7013988,59.23830583,20.99113517,25.41295812,3.702363954,28.31730922,62.11094585,0,29.19417341,0.353403141,20.8144931,0,0.775252525,0.717171717,2.41844492,2.001447723,23.3345563,12.04616849,50.86059548,21.68776773,40.80754535,40.5704757,55.72499207,0,24.8643437,0,0,0,0.263525305,9.803479824,0,120.9536332,0,33.69797451,0,0.688759321,0.644838437,19.42590169,10.50370194,0.263525305,0.641440584,0,0.070707071,12.33764345,0,0.493686869,0.263525305,0,0
K08259,0,0,0,0.056570931,0,0.153176675,0,0,0,0.235857267,0,0,0,0,0,0,0,0.180156658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261966928,0,0,0,0,69.88526818,2.772508216,0,0,0,0,1.863359443,0,0.310704961
K08260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.115530303,0,0,0,0,0,1.763257576,0,0,0,0,0,0,0,0,0,0,0,5.192234848,0,0,0.857954545,0,0,0,0,0,0,0.524621212,0,0,0
K08264,0,0.388246628,0.568882466,0.413294798,0.276974952,0.230250482,0.142581888,0.095857418,0,0.158959538,0,0.427745665,0.12283237,0.138246628,0.426782274,0.123314066,0.27504817,0.733140655,0.003371869,0.427263969,0.142581888,0.077552987,0.568882466,0.510597303,0.436416185,0.363680154,0,0,0,0,0,0,0,0,0,0,0,0,0.581888247,0.762042389,0,0,0,0,0.945086705,0,0.436416185,0,0,0
K08280,0.711538462,10.53772803,7.029013586,7.727548157,19.85753125,26.13690362,25.68116947,22.78220277,0,41.15248278,5.864013267,14.06985107,6.662082217,0.404643449,1.545605307,0.603648425,2.787728027,40.01793915,26.2524477,47.32607794,24.67946326,35.49358177,54.58066239,32.55994865,17.76488551,1.779436153,0,0,0,7.225538972,0,0,0,0,0,0,4.986733002,0,0.56384743,21.0014431,0,0,0,0,3.679933665,0,17.44361526,0,0,0
K08281,5.41102381,157.3289877,143.1330545,131.9627419,127.8312566,158.8234581,199.5037269,196.6270973,293.5413812,333.6555381,144.6121301,219.2310899,76.23221169,145.5970599,135.0455505,143.7774125,160.6140573,161.2248305,197.9846845,165.0161224,190.7875811,172.7217248,203.510551,174.1223822,136.0996145,91.54867557,0,280.417154,0,51.40014234,239.9512695,374.5295739,170.2463088,100.0442774,109.8299134,98.87024156,101.514877,32.72263898,64.25393757,77.35232347,469.6452242,122.8378725,4.255959115,471.763943,46.0356136,236.6900585,57.60561237,0,463.3001949,0
K08289,10.30888674,274.3698903,232.5089887,188.8893198,199.5786019,212.259284,292.229276,231.0625729,14.8358209,383.6401274,187.761029,185.1053496,85.81981402,97.91215073,97.19052358,84.50245063,174.6214086,273.8990714,189.9884169,300.6336812,125.1389316,236.4753459,314.1421136,259.6587196,150.7701932,51.88036835,0,0,0,234.1597706,6.754176611,73.5854063,69.19888624,4.672470978,56.06794603,0,105.1068291,0.480509149,54.43485778,168.2376216,0,56.88557214,0,12.87461658,100.1050137,0,190.5312463,0,0,0
K08296,0.528673835,24.69892473,23.55017921,10.2078853,11.58960573,2.448028674,19.15053763,24.27060932,14.30263158,11.25985663,0.528673835,11.22580645,0,0.025089606,0.525089606,1.437275986,1.458781362,10.53763441,7.47311828,27.93369176,7.496415771,21.98924731,21.14874552,24.86917563,0,11.29928315,0,0,0,0.612903226,6.767784103,74.00219298,58.48387097,3.228070175,16.55017921,0,0,1.329749104,9.989247312,4.724014337,0,56.17324561,0.578947368,16.63583342,1.740143369,0,0,0,0,0
K08297,0.04822335,0.782571912,0.866388528,2.342213234,1.086368081,1.207970034,0.917766051,1.706041368,0,17.19613017,3.879270857,1.762296363,3.421804196,6.922603342,7.104625674,3.495379237,3.076314015,0,0.558397957,0,0.549102858,2.841152914,1.880386983,0.197123519,0.021150592,0.255499154,0,0,0,0,0,0,7.109058927,0,5.886543536,0,0,0,0,1.021996616,0,0,0,0,1.042301184,0,0.520230904,0,0,0
K08298,0,1.296413195,2.428908447,1.198560892,1.334402253,1.780840375,1.636358399,1.158557504,0,3.252484546,0.31578055,1.355706905,0.923896076,0.237751004,0.22113187,0.956343738,0.937860533,3.045340911,0.348373713,1.170373131,1.335658165,0.533169533,1.246550894,0.238325282,0.489908528,0.897901854,0,0,0,0,0,0,0,0,0,0,0,0,1.710430625,5.208492649,0.247338247,0,0,0,5.57977202,0,4.203929643,0,0,0
K08300,0.689692821,33.34935824,33.60665588,15.91702892,18.61410866,5.338826619,21.98183452,38.50535704,0,22.49499981,1.462876514,11.62395404,0.178403756,0.754870515,1.567590227,1.591351907,3.682577419,14.71747922,5.718094321,38.89673712,14.30170826,25.47181829,31.11460899,40.5296042,0.581488934,14.68206145,0,0,0,0.277318641,4.097337006,0,86.1254974,0,26.44230181,0,0.975818794,1.02020202,11.97791586,10.19052977,0.092439547,0,0,0.184879094,5.246097337,0,0.092133456,0.092439547,0,0
K08301,0,1.156741958,0.770704997,0.393566051,0,0.202600958,0.64476386,1.272416153,19.2,0.606433949,0.684462697,0.130732375,0.605749487,0,1.577686516,0.485284052,0.405201916,0,0.198494182,1.084188912,0.569472964,0.994524298,0.607118412,0.405201916,0.277891855,5.738095238,0,0,0,61.07330827,0,81.0185567,0,5.855670103,0,0,3.014411028,271.9874687,1.070413457,1.373401419,0,56.81512027,0.404810997,11.8604811,2.672932331,0,0,0,0,0
K08302,0,1.971731449,8.029876207,5.16992728,2.703088431,3.326194788,4.321965361,2.806815064,0,28.52831075,4.929685297,3.035807792,1.776995305,7.68436769,7.947183099,5.920187793,5.976807844,6.259646809,3.281418335,1.676863826,15.54294638,7.506071766,2.717764326,1.916438561,1.966704823,38.64899882,0,0,0,0.708920188,0,0,5.555164319,0,8.751173709,2.064205611,1.352033876,0,33.19662735,0.355712603,0,0,0,0,0.354460094,0,2.117570461,0,0,0
K08303,32.11976378,876.3773942,807.4682603,778.196371,721.507468,810.5389397,1027.033633,833.9099343,1379.646901,1645.135075,788.3680391,849.2434613,366.022398,682.085037,732.69036,670.5666828,942.3881111,873.0122611,784.3478666,991.562712,761.7830834,856.6637933,974.7701529,812.0317286,607.1363331,471.2179103,0,557.2113714,0,1098.973108,1133.762062,669.6394789,510.5690136,727.6264014,506.7990589,977.2814848,560.0930813,931.9940299,520.3402387,584.0434876,928.0458084,142.7350821,4.245005513,936.9201264,660.6252797,1187.476191,601.5152066,1.108529962,981.3825983,152.4658416
K08304,0.246339363,2.581258858,2.617580236,3.249288104,3.950071882,6.902187277,2.785447984,1.9482735,0,5.327513125,5.726898079,6.58646771,3.219880728,27.15880654,27.49417665,27.49452695,15.01973191,3.490890657,3.449595364,3.834984259,14.37075618,5.500557354,6.255868024,7.565906018,3.515803681,12.22812651,0,0,0,0,0,0,0,0,0,0,0,0,18.8409095,3.467465613,0,0,0,0,0.890352626,0,0.747625646,0,0,0
K08305,0,3.503774486,2.782614169,3.208809776,3.654139313,7.492963025,2.546557486,3.53818213,18.65369261,3.483133754,6.916953002,5.653764976,3.864466665,22.13441244,20.95627281,16.37210622,8.983616289,2.625592932,4.218865429,3.079911306,14.79653992,6.563043446,7.566387829,4.125815736,4.663549899,6.968198462,0,0,0,0,5.323111518,70.33333333,0,6.268463074,0,0,0,0,12.9225743,2.191164883,0,51.62275449,0.322355289,45.06808993,2.075506446,0,0.066298343,0,0,0
K08307,21.02434883,429.357894,369.0660747,322.6342863,322.434542,383.6542189,469.9780075,338.1627214,18.73965597,615.9809117,358.4284462,341.1039493,156.0438799,241.9174914,235.9146055,188.8412168,393.5166397,455.7801207,305.1314568,470.1306153,209.4997309,389.1092563,483.9577104,372.1764047,301.38529,106.8268294,0,0,0,548.4478426,0,74.90376569,0,5.314272431,54.60809834,0,213.8913604,0,118.2017351,355.852487,0,46.0483496,0.280799628,11.9967457,219.4237425,0,384.1560312,0,0,0
K08309,1.908786657,18.57792178,22.50018444,37.47248523,18.78250622,29.79555939,75.71291747,62.12764013,47.11341999,127.8817216,42.77950958,66.57739777,14.56222469,55.61457687,62.33686298,58.59256916,33.89426034,25.86957765,56.35906657,23.66165513,68.45126571,37.74059701,34.52476459,16.86457493,18.35596613,41.18513282,0,0,0,6.50812739,24.05934874,158.9394665,52.46369193,19.51274225,43.63158598,16.44401808,40.49271345,21.93671776,40.74573906,9.134758574,0,103.5213364,0.808503602,30.10520095,7.737081416,0,12.36632642,0,0,0
K08311,0,2.205277295,0.810945274,1.91002045,5.471019137,4.505478741,1.697387297,2.050499039,250.0265337,4.439642279,30.50219298,0.368159204,28.46147552,40.5877193,25.94969233,30.96847997,54.01282476,0.587751427,0.605316973,2.421389983,1.019915759,1.494353386,9.288786131,5.766871166,0.52238806,44.77370928,0,244.8289474,0,111.7894345,196.6233019,314.6813637,0,96.05628201,0,65.45614035,4.178744572,526.8977455,13.74696914,3.205623667,358.7980685,41.17598344,0,413.6505379,11.89731207,189.4057018,0,0,395.0986842,0
K08314,0,0.720998532,0.63876652,0.091042584,0.434654919,0.186490455,0.424375918,0.434654919,0,1.274596182,0,1.892804699,0,0,0,0,0,0.732745962,0,1.731277533,0.866372981,0.515418502,0.434654919,0.408223201,1.328928047,0,0,0,0,0.182085169,0,0,0.114537445,0,0.264317181,0,0,0,0,0.707782673,0,0,0,0,0.443465492,0,0,0,0,0
K08315,0,0.1,0,1.273684211,0.412280702,0.519298246,0.68245614,0.703508772,0,0.622807018,0,0.51754386,0,0,0,0,0,1.035087719,0.836842105,0.778947368,0.514035088,0.40877193,0,0,1.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529824561,0,0,0,0,0,1.784210526,0,3.10877193,0,0,0
K08316,16.82669577,436.2722058,406.655629,386.471801,346.7968293,368.9080231,449.1006467,412.0964285,688.5040403,754.4675255,370.9601921,413.6967757,192.8110726,329.6557883,361.3677085,318.1865922,424.3719593,433.0497206,358.8855822,479.3250296,384.0603648,415.3571657,464.8583002,415.6741751,327.140774,264.1906206,0,306.6430705,475.1875195,499.4027408,529.4672556,374.557855,295.5368257,370.3119133,240.9498906,351.4491881,317.6469341,418.8587757,264.5105429,403.7412523,500.9449113,125.9623148,429.7201231,524.8535427,352.2063375,597.3224027,353.3946981,7.242683667,524.0111111,156.2626151
K08317,2.053214209,97.61270676,113.2459597,43.43039468,53.0590773,16.71065482,50.01466007,76.24739765,869.5745674,50.65213705,32.34685939,47.42319149,18.44846797,33.73768757,26.00593907,62.71737165,91.81074055,37.64629621,21.2524441,94.24137615,46.64464257,63.30427337,70.45363203,110.6769392,0,54.92180053,0,199.7604457,0,26.18601482,797.673526,235.1868132,143.6854982,475.2420096,38.63639307,105.061699,7.784977453,46.01450339,83.6760956,33.30655867,299.6480966,0.81904233,1.991869919,316.1258722,106.9157183,838.5440688,3.321591675,0.272072072,361.8868177,134.5326653
K08321,1.009128737,12.14930386,8.091460242,20.97427034,15.76395185,25.4639181,12.32886677,11.23976036,0,31.46651722,49.61440843,25.35073387,26.06878184,41.80364641,55.55191533,36.89325131,39.15789199,12.79862092,38.74310931,11.35992989,28.3588853,9.886825228,6.893954457,9.206986043,27.11914025,12.69960912,0,0,0,22.09785347,0,0,33.50761966,0,31.28983942,12.70722373,15.07650986,7.552370891,18.76468462,6.279999032,0,0,0,0,4.043033596,0,6.205826593,0,0,0
K08322,0.062984496,2.117541034,2.333412028,4.636517602,0.567392125,1.71264385,2.814220626,1.060776189,0,5.610307845,2.599134158,3.898360999,0.591442793,4.025766366,9.614022971,10.24168195,4.021730093,4.134582307,6.731663395,3.434961998,16.65585552,3.719699629,0.818385825,2.439319294,2.352521924,5.858582257,0,0,0,4.739665846,0,0,3.919899521,0,8.972500653,21.6428357,41.65155608,6.169110459,3.23653105,0.102639296,0,64.84759095,1.808259587,0,1.623099392,0,0.934923429,0,0,0
K08323,0,1.688720847,1.522908593,7.265012096,0.066502463,4.845174624,3.18587918,4.365165462,110.6331047,6.452456736,1.333045677,8.598763104,0.396540929,4.710228568,1.873921876,6.078161106,1.622495659,5.009026114,13.80167788,3.297383952,11.1018217,3.027478424,1.588384725,2.348403617,0.487429035,2.608181138,0,0,0,2.325796588,0,0,4.3148327,56.42647977,5.553280382,14.43980469,4.695202835,0,6.700264484,0.269261963,0,0,0,0,0.689209792,0,0.738795184,0,0,50.8175
K08325,0.173611111,6.399259776,9.149974917,7.308653659,11.88930565,15.08873314,13.25580576,9.528336311,17.3298791,26.59879059,63.23117425,14.45893362,37.00128531,30.60120671,39.18427172,28.65096031,46.7611162,8.674559969,10.27209464,12.28274688,7.407525352,9.088596155,12.82526504,8.344398653,15.00188873,11.00675099,0,0,0,13.38555265,2.79015544,72.65025907,0,6.032815199,40.80314961,0,2.2845953,0,20.31931962,11.81540181,0,41.56044905,0.260794473,12.63385147,0,0,0,0,0,0
